COD_DANE_A,MPIO_CDPMP,CLAS_CCDGO,TVIVIENDA,TP16_HOG,TP19_EE_1,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP27_PERSO,area_ha,medidores,med_residencial,med_comercial,med_industrial,med_dentro,med_cercano,med_ambiguo,med_dir,consumo_prom,consumo_mediana,estrato_moda,med_estrato1,med_estrato2,med_estrato3,med_estrato4,med_estrato5,med_estrato6,med_x_vivienda,med_x_ha
0500110000000016110540,05001,1,515.0,488.0,487.0,0.0,0.0,1.0,2.0,482.0,1.0,1595.0,7.362022397960418,533.0,522.0,8.0,0.0,353.0,180.0,0.0,0.0,218.5,198.4,5.0,0.0,0.0,0.0,0.0,522.0,0.0,1.03,72.4
0500110000000016120101,05001,1,91.0,83.0,82.0,1.0,80.0,0.0,0.0,1.0,0.0,264.0,0.46824255246207513,93.0,86.0,7.0,0.0,75.0,18.0,4.0,4.0,141.2,124.8,2.0,0.0,86.0,0.0,0.0,0.0,0.0,1.02,198.6
0500110000000016120109,05001,1,171.0,169.0,167.0,3.0,151.0,13.0,0.0,0.0,0.0,542.0,0.7869830622980684,270.0,264.0,6.0,0.0,214.0,56.0,0.0,0.0,138.1,130.7,2.0,10.0,254.0,0.0,0.0,0.0,0.0,1.58,343.1
0500110000000016120111,05001,1,84.0,81.0,77.0,3.0,64.0,9.0,0.0,1.0,0.0,249.0,0.17155686487309732,48.0,46.0,2.0,0.0,37.0,11.0,11.0,0.0,152.0,134.8,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.57,279.8
0500110000000016120112,05001,1,65.0,57.0,57.0,1.0,56.0,0.0,0.0,0.0,0.0,174.0,0.26259677726899616,112.0,107.0,4.0,1.0,94.0,18.0,2.0,0.0,139.2,130.4,2.0,0.0,107.0,0.0,0.0,0.0,0.0,1.72,426.5
0500110000000016120114,05001,1,1686.0,1090.0,1078.0,0.0,7.0,469.0,235.0,366.0,1.0,2893.0,11.568874772932281,799.0,793.0,1.0,2.0,799.0,0.0,0.0,0.0,120.0,114.7,3.0,0.0,0.0,542.0,250.0,1.0,0.0,0.47,69.1
0500110000000016120122,05001,1,143.0,141.0,126.0,7.0,116.0,3.0,0.0,0.0,0.0,453.0,0.8321376308254507,198.0,197.0,1.0,0.0,162.0,36.0,14.0,0.0,126.9,121.4,2.0,0.0,197.0,0.0,0.0,0.0,0.0,1.38,237.9
0500110000000016120124,05001,1,33.0,36.0,33.0,6.0,27.0,0.0,0.0,0.0,0.0,103.0,0.0721825261122007,49.0,45.0,3.0,0.0,32.0,17.0,14.0,0.0,146.9,126.5,2.0,0.0,45.0,0.0,0.0,0.0,0.0,1.48,678.8
0500110000000016120125,05001,1,19.0,22.0,18.0,1.0,17.0,0.0,0.0,0.0,0.0,64.0,0.15134759225667033,26.0,23.0,3.0,0.0,19.0,7.0,0.0,0.0,140.9,127.5,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.37,171.8
0500110000000016120154,05001,1,266.0,255.0,253.0,31.0,219.0,1.0,1.0,0.0,0.0,874.0,0.779802809321792,233.0,215.0,18.0,0.0,206.0,27.0,11.0,4.0,155.2,143.9,2.0,52.0,163.0,0.0,0.0,0.0,0.0,0.88,298.8
0500110000000016120155,05001,1,78.0,69.0,69.0,0.0,67.0,2.0,0.0,0.0,0.0,240.0,0.5348169224414616,30.0,25.0,2.0,0.0,7.0,23.0,2.0,0.0,126.9,113.3,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.38,56.1
0500110000000016120156,05001,1,27.0,23.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,73.0,0.10013086095623401,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,130.0,118.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.63,169.8
0500110000000016120157,05001,1,6.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.03640227801212284,18.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,140.5,116.8,2.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,494.5
0500110000000016120158,05001,1,15.0,19.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,58.0,0.36849053784831615,12.0,5.0,6.0,0.0,11.0,1.0,0.0,0.0,179.4,189.5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8,32.6
0500110000000016120159,05001,1,26.0,25.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,80.0,0.08272147397435302,25.0,25.0,0.0,0.0,17.0,8.0,2.0,0.0,113.1,106.5,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.96,302.2
0500110000000016120160,05001,1,43.0,38.0,38.0,0.0,37.0,0.0,0.0,0.0,1.0,113.0,0.192505510647439,34.0,34.0,0.0,0.0,28.0,6.0,0.0,0.0,134.8,139.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.79,176.6
0500110000000016120161,05001,1,62.0,54.0,52.0,0.0,51.0,1.0,0.0,0.0,0.0,192.0,0.27088888691913204,54.0,49.0,3.0,2.0,41.0,13.0,13.0,11.0,152.5,144.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.87,199.3
0500110000000016120201,05001,1,175.0,163.0,161.0,1.0,132.0,28.0,0.0,0.0,0.0,519.0,0.6780370821185661,165.0,158.0,6.0,1.0,133.0,32.0,0.0,0.0,156.6,131.9,2.0,11.0,147.0,0.0,0.0,0.0,0.0,0.94,243.3
0500110000000016120203,05001,1,93.0,80.0,77.0,0.0,73.0,4.0,0.0,0.0,0.0,228.0,0.2790029619492313,64.0,62.0,2.0,0.0,20.0,44.0,2.0,0.0,132.9,114.4,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.69,229.4
0500110000000016120204,05001,1,80.0,69.0,69.0,0.0,67.0,2.0,0.0,0.0,0.0,246.0,0.6763549367596521,101.0,92.0,8.0,0.0,87.0,14.0,0.0,0.0,161.5,140.0,2.0,0.0,92.0,0.0,0.0,0.0,0.0,1.26,149.3
0500110000000016120206,05001,1,7.0,7.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,20.0,0.32991316245650804,6.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,386.2,386.2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.86,18.2
0500110000000016120208,05001,1,128.0,58.0,58.0,2.0,51.0,4.0,0.0,1.0,0.0,178.0,0.5024201940059382,59.0,56.0,2.0,0.0,49.0,10.0,5.0,5.0,120.2,111.3,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.46,117.4
0500110000000016120210,05001,1,122.0,114.0,111.0,11.0,98.0,2.0,0.0,0.0,0.0,377.0,0.5371823041191143,82.0,80.0,2.0,0.0,57.0,25.0,0.0,0.0,140.4,121.4,2.0,0.0,80.0,0.0,0.0,0.0,0.0,0.67,152.6
0500110000000016120211,05001,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25776894304287956,27.0,23.0,4.0,0.0,22.0,5.0,0.0,0.0,149.9,143.6,2.0,0.0,23.0,0.0,0.0,0.0,0.0,3.86,104.7
0500110000000016120212,05001,1,27.0,25.0,25.0,1.0,23.0,0.0,1.0,0.0,0.0,91.0,0.29299446627778286,74.0,70.0,4.0,0.0,72.0,2.0,0.0,0.0,158.4,128.2,2.0,0.0,70.0,0.0,0.0,0.0,0.0,2.74,252.6
0500110000000016120213,05001,1,76.0,71.0,69.0,8.0,59.0,1.0,1.0,0.0,0.0,209.0,0.3273587503405638,54.0,53.0,1.0,0.0,53.0,1.0,0.0,0.0,135.9,117.9,2.0,9.0,44.0,0.0,0.0,0.0,0.0,0.71,165.0
0500110000000016120215,05001,1,112.0,96.0,95.0,11.0,82.0,2.0,0.0,0.0,0.0,311.0,0.2808544807532691,212.0,210.0,0.0,0.0,208.0,4.0,0.0,0.0,125.0,112.2,1.0,201.0,9.0,0.0,0.0,0.0,0.0,1.89,754.8
0500110000000016120224,05001,1,176.0,115.0,111.0,18.0,92.0,0.0,0.0,1.0,0.0,325.0,2.462405237477314,19.0,19.0,0.0,0.0,17.0,2.0,0.0,0.0,100.0,74.8,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.11,7.7
0500110000000016120229,05001,1,211.0,180.0,178.0,31.0,146.0,1.0,0.0,0.0,0.0,594.0,3.6607491869369637,71.0,71.0,0.0,0.0,69.0,2.0,1.0,1.0,134.4,112.3,1.0,70.0,1.0,0.0,0.0,0.0,0.0,0.34,19.4
0500110000000016120230,05001,1,57.0,56.0,56.0,0.0,52.0,4.0,0.0,0.0,0.0,173.0,0.33942959388791305,54.0,49.0,5.0,0.0,53.0,1.0,0.0,0.0,182.4,140.7,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.95,159.1
0500110000000016120231,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01584809193981314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000016120232,05001,1,31.0,28.0,28.0,0.0,23.0,0.0,5.0,0.0,0.0,79.0,0.17522675884373728,26.0,22.0,4.0,0.0,26.0,0.0,0.0,0.0,170.8,142.8,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.84,148.4
0500110000000016120233,05001,1,113.0,67.0,67.0,0.0,64.0,3.0,0.0,0.0,0.0,220.0,0.3757511857940547,147.0,142.0,4.0,1.0,138.0,9.0,4.0,4.0,133.5,114.5,2.0,28.0,114.0,0.0,0.0,0.0,0.0,1.3,391.2
0500110000000016120302,05001,1,348.0,281.0,278.0,59.0,211.0,6.0,1.0,1.0,0.0,850.0,1.098105536753952,218.0,214.0,4.0,0.0,171.0,47.0,13.0,12.0,123.4,114.2,2.0,65.0,149.0,0.0,0.0,0.0,0.0,0.63,198.5
0500110000000016120303,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253486366224764,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,123.2,114.8,1.0,21.0,4.0,0.0,0.0,0.0,0.0,,243.8
0500110000000016120305,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24584207894845886,18.0,18.0,0.0,0.0,7.0,11.0,5.0,5.0,115.3,92.7,2.0,0.0,18.0,0.0,0.0,0.0,0.0,,73.2
0500110000000016120307,05001,1,100.0,31.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,98.0,0.46014395087166843,81.0,81.0,0.0,0.0,76.0,5.0,3.0,0.0,94.9,92.0,2.0,6.0,75.0,0.0,0.0,0.0,0.0,0.81,176.0
0500110000000016120308,05001,1,53.0,45.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,142.0,0.5702961935656359,87.0,80.0,7.0,0.0,54.0,33.0,0.0,0.0,109.0,100.2,2.0,0.0,80.0,0.0,0.0,0.0,0.0,1.64,152.6
0500110000000016120310,05001,1,110.0,94.0,92.0,12.0,79.0,0.0,0.0,1.0,0.0,294.0,1.7415307162666254,67.0,67.0,0.0,0.0,54.0,13.0,9.0,9.0,128.4,114.2,2.0,16.0,51.0,0.0,0.0,0.0,0.0,0.61,38.5
0500110000000016120311,05001,1,39.0,36.0,36.0,2.0,33.0,1.0,0.0,0.0,0.0,105.0,0.327053344522559,34.0,32.0,2.0,0.0,34.0,0.0,0.0,0.0,148.2,122.8,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.87,104.0
0500110000000016120314,05001,1,41.0,18.0,18.0,2.0,16.0,0.0,0.0,0.0,0.0,56.0,0.08176462618343386,40.0,39.0,1.0,0.0,31.0,9.0,6.0,0.0,101.1,91.8,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.98,489.2
0500110000000016120315,05001,1,28.0,25.0,25.0,0.0,24.0,1.0,0.0,0.0,0.0,77.0,0.10807549721183553,12.0,12.0,0.0,0.0,11.0,1.0,1.0,0.0,97.8,94.2,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.43,111.0
0500110000000016120316,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04102175320496702,10.0,10.0,0.0,0.0,8.0,2.0,1.0,1.0,107.0,123.7,2.0,3.0,7.0,0.0,0.0,0.0,0.0,,243.8
0500110000000016120317,05001,1,413.0,345.0,341.0,10.0,284.0,45.0,1.0,1.0,0.0,1060.0,4.205143058948885,253.0,250.0,2.0,0.0,243.0,10.0,1.0,1.0,114.3,100.8,2.0,8.0,242.0,0.0,0.0,0.0,0.0,0.61,60.2
0500110000000016120318,05001,1,17.0,16.0,16.0,2.0,14.0,0.0,0.0,0.0,0.0,46.0,0.2173789557504388,22.0,21.0,1.0,0.0,16.0,6.0,5.0,0.0,114.3,82.2,1.0,12.0,9.0,0.0,0.0,0.0,0.0,1.29,101.2
0500110000000016120320,05001,1,70.0,62.0,62.0,26.0,36.0,0.0,0.0,0.0,0.0,211.0,0.15889169118539012,43.0,42.0,1.0,0.0,27.0,16.0,13.0,0.0,125.4,112.7,2.0,10.0,32.0,0.0,0.0,0.0,0.0,0.61,270.6
0500110000000016120321,05001,1,41.0,41.0,40.0,19.0,21.0,0.0,0.0,0.0,0.0,115.0,0.2554180353282153,25.0,25.0,0.0,0.0,18.0,7.0,4.0,1.0,122.2,106.9,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.61,97.9
0500110000000016120322,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02065877270189374,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,118.3,85.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,,290.4
0500110000000016120323,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039192656628078,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,95.1,105.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,,115.5
0500110000000016120324,05001,1,46.0,40.0,38.0,35.0,3.0,0.0,0.0,0.0,0.0,143.0,0.2972572737364364,38.0,38.0,0.0,0.0,35.0,3.0,3.0,3.0,113.0,88.9,2.0,11.0,27.0,0.0,0.0,0.0,0.0,0.83,127.8
0500110000000016120325,05001,1,34.0,29.0,29.0,13.0,14.0,0.0,0.0,0.0,0.0,83.0,0.11305379507002655,30.0,29.0,1.0,0.0,14.0,16.0,11.0,1.0,133.6,121.9,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.88,265.4
0500110000000016120326,05001,1,30.0,29.0,29.0,4.0,25.0,0.0,0.0,0.0,0.0,91.0,0.08707641562828741,16.0,16.0,0.0,0.0,15.0,1.0,1.0,1.0,103.4,110.2,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.53,183.7
0500110000000016120327,05001,1,111.0,102.0,100.0,19.0,80.0,0.0,0.0,0.0,0.0,360.0,0.4009536303200122,94.0,92.0,2.0,0.0,59.0,35.0,9.0,7.0,112.8,99.0,2.0,12.0,78.0,2.0,0.0,0.0,0.0,0.85,234.4
0500110000000016120328,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765633927795418,20.0,20.0,0.0,0.0,6.0,14.0,13.0,3.0,99.6,89.2,2.0,8.0,12.0,0.0,0.0,0.0,0.0,,295.6
0500110000000016120329,05001,1,55.0,46.0,46.0,5.0,41.0,0.0,0.0,0.0,0.0,155.0,0.28756757486242396,54.0,53.0,1.0,0.0,43.0,11.0,0.0,0.0,127.2,118.3,2.0,20.0,33.0,0.0,0.0,0.0,0.0,0.98,187.8
0500110000000016120330,05001,1,6.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,23.0,0.019516248918544536,10.0,10.0,0.0,0.0,9.0,1.0,1.0,0.0,99.1,92.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.67,512.4
0500110000000016120331,05001,1,15.0,15.0,15.0,6.0,9.0,0.0,0.0,0.0,0.0,41.0,0.06026341746842944,38.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,109.5,100.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,2.53,630.6
0500110000000016120332,05001,1,4.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,0.05539969538427208,8.0,8.0,0.0,0.0,4.0,4.0,4.0,4.0,152.3,113.1,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,144.4
0500110000000016120333,05001,1,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,0.06761241444114152,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,231.2,231.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,14.8
0500110000000016120334,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035312149660407,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,89.1,89.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,14.2
0500110000000016120335,05001,1,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,0.09038089638346156,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,113.5,123.7,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.25,55.3
0500110000000016120336,05001,1,16.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,43.0,0.014369805157330504,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.8,69.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,69.6
0500110000000016120337,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025316623292047213,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.1,34.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,39.5
0500110000000016120338,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057161969010542636,64.0,64.0,0.0,0.0,64.0,0.0,0.0,0.0,91.8,82.9,2.0,5.0,59.0,0.0,0.0,0.0,0.0,,1119.6
0500110000000016120339,05001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019414364104547586,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,137.9,137.7,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,154.5
0500110000000016120405,05001,1,36.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,89.0,0.13478357093869037,36.0,32.0,1.0,1.0,32.0,4.0,2.0,2.0,135.4,133.9,1.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,267.1
0500110000000016120406,05001,1,43.0,36.0,36.0,0.0,1.0,35.0,0.0,0.0,0.0,118.0,0.19418779201882758,37.0,35.0,1.0,0.0,25.0,12.0,7.0,7.0,161.2,142.8,1.0,27.0,8.0,0.0,0.0,0.0,0.0,0.86,190.5
0500110000000016120407,05001,1,15.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,39.0,0.08797877996626928,18.0,18.0,0.0,0.0,14.0,4.0,0.0,0.0,159.5,147.5,1.0,16.0,2.0,0.0,0.0,0.0,0.0,1.2,204.6
0500110000000016120408,05001,1,29.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,78.0,0.08410058105878797,17.0,17.0,0.0,0.0,10.0,7.0,2.0,2.0,162.6,145.2,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.59,202.1
0500110000000016120409,05001,1,19.0,14.0,14.0,0.0,0.0,13.0,0.0,1.0,0.0,37.0,0.07374774628920691,17.0,17.0,0.0,0.0,13.0,4.0,0.0,0.0,156.5,153.1,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.89,230.5
0500110000000016120410,05001,1,49.0,42.0,42.0,0.0,1.0,41.0,0.0,0.0,0.0,135.0,0.23596932097854925,43.0,43.0,0.0,0.0,32.0,11.0,5.0,5.0,152.2,139.6,1.0,35.0,8.0,0.0,0.0,0.0,0.0,0.88,182.2
0500110000000016120411,05001,1,67.0,59.0,59.0,0.0,2.0,56.0,1.0,0.0,0.0,153.0,0.22607842340090864,45.0,45.0,0.0,0.0,38.0,7.0,2.0,2.0,169.2,141.0,1.0,37.0,8.0,0.0,0.0,0.0,0.0,0.67,199.0
0500110000000016120412,05001,1,71.0,53.0,53.0,0.0,0.0,52.0,1.0,0.0,0.0,162.0,0.2608606818868424,55.0,55.0,0.0,0.0,31.0,24.0,22.0,22.0,153.5,140.7,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.77,210.8
0500110000000016120413,05001,1,69.0,65.0,64.0,0.0,3.0,60.0,0.0,1.0,0.0,203.0,0.2652519404262355,58.0,58.0,0.0,0.0,34.0,24.0,24.0,24.0,150.1,142.4,1.0,30.0,28.0,0.0,0.0,0.0,0.0,0.84,218.7
0500110000000016120414,05001,1,52.0,46.0,46.0,0.0,1.0,45.0,0.0,0.0,0.0,149.0,0.23615533406859673,46.0,45.0,1.0,0.0,46.0,0.0,0.0,0.0,162.2,159.6,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.88,194.8
0500110000000016120415,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17524628362617328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000016120420,05001,1,187.0,168.0,168.0,0.0,4.0,164.0,0.0,0.0,0.0,440.0,1.3686786012603047,194.0,194.0,0.0,0.0,194.0,0.0,0.0,0.0,130.9,120.5,1.0,186.0,8.0,0.0,0.0,0.0,0.0,1.04,141.7
0500110000000016120429,05001,1,26.0,26.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,74.0,0.8361954689824772,104.0,104.0,0.0,0.0,104.0,0.0,0.0,0.0,132.6,121.3,1.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,124.4
0500110000000016120430,05001,1,100.0,94.0,93.0,3.0,2.0,71.0,2.0,15.0,0.0,243.0,5.227292669095066,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.2
0500110000000016130107,05001,1,239.0,224.0,223.0,0.0,0.0,32.0,186.0,5.0,0.0,570.0,3.613246780055297,213.0,211.0,0.0,0.0,102.0,111.0,0.0,0.0,177.0,164.0,4.0,0.0,0.0,0.0,211.0,0.0,0.0,0.89,58.9
0500110000000016130123,05001,1,1154.0,854.0,847.0,1.0,2.0,1.0,49.0,787.0,3.0,2313.0,7.664545850293487,724.0,719.0,0.0,4.0,480.0,244.0,0.0,0.0,125.2,124.2,5.0,0.0,0.0,0.0,0.0,719.0,0.0,0.63,94.5
0500110000000016130133,05001,1,675.0,620.0,615.0,1.0,1.0,5.0,550.0,58.0,0.0,1960.0,6.0982323939511796,83.0,78.0,2.0,1.0,54.0,29.0,0.0,0.0,175.4,151.4,5.0,0.0,0.0,0.0,1.0,77.0,0.0,0.12,13.6
0500110000000016130134,05001,1,49.0,44.0,44.0,0.0,0.0,0.0,43.0,1.0,0.0,102.0,0.5378040260782769,53.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,158.1,139.7,4.0,0.0,0.0,0.0,53.0,0.0,0.0,1.08,98.5
0500110000000016130135,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7697519744322672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6
0500110000000016130137,05001,1,93.0,77.0,76.0,0.0,0.0,4.0,72.0,0.0,0.0,165.0,0.3281197870471239,72.0,71.0,1.0,0.0,0.0,72.0,0.0,0.0,179.7,154.8,3.0,0.0,0.0,71.0,0.0,0.0,0.0,0.77,219.4
0500110000000016130140,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8282495614959328,5.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,178.9,178.9,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,6.0
0500110000000016130145,05001,1,1464.0,1331.0,1319.0,2.0,10.0,13.0,638.0,653.0,0.0,3588.0,8.172173556989614,1186.0,1180.0,3.0,0.0,1023.0,163.0,1.0,1.0,155.8,141.3,5.0,0.0,0.0,0.0,386.0,794.0,0.0,0.81,145.1
0500110000000016130146,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732902110662115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000016130147,05001,1,46.0,42.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,122.0,0.15015766723726606,40.0,40.0,0.0,0.0,22.0,18.0,8.0,7.0,127.6,117.9,5.0,0.0,0.0,0.0,0.0,40.0,0.0,0.87,266.4
0500110000000016130148,05001,1,163.0,156.0,156.0,2.0,150.0,4.0,0.0,0.0,0.0,507.0,0.4795526237484568,115.0,113.0,2.0,0.0,86.0,29.0,0.0,0.0,153.2,136.6,2.0,0.0,72.0,2.0,0.0,39.0,0.0,0.71,239.8
0500110000000016130149,05001,1,975.0,822.0,819.0,1.0,3.0,11.0,520.0,283.0,0.0,2236.0,3.995063336725217,979.0,974.0,0.0,2.0,979.0,0.0,0.0,0.0,140.6,132.4,5.0,0.0,0.0,0.0,439.0,535.0,0.0,1.0,245.1
0500110000000016130150,05001,1,671.0,610.0,606.0,0.0,4.0,4.0,122.0,476.0,0.0,1446.0,2.9140105702210897,856.0,839.0,12.0,3.0,844.0,12.0,0.0,0.0,125.1,112.1,5.0,0.0,0.0,0.0,0.0,839.0,0.0,1.28,293.8
0500110000000016130151,05001,1,1102.0,946.0,946.0,0.0,17.0,10.0,78.0,839.0,1.0,2408.0,5.367750928749749,1134.0,1122.0,8.0,1.0,1088.0,46.0,0.0,0.0,133.4,121.9,5.0,0.0,37.0,0.0,396.0,689.0,0.0,1.03,211.3
0500110000000016130152,05001,1,446.0,391.0,389.0,0.0,0.0,2.0,8.0,378.0,0.0,909.0,1.4608042587604761,451.0,447.0,4.0,0.0,272.0,179.0,0.0,0.0,118.5,109.4,5.0,0.0,0.0,0.0,0.0,447.0,0.0,1.01,308.7
0500110000000016130153,05001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43154749878669074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0500110000000016130154,05001,1,547.0,474.0,470.0,0.0,2.0,4.0,7.0,454.0,1.0,1146.0,7.234727150246893,272.0,264.0,6.0,0.0,272.0,0.0,0.0,0.0,107.4,105.0,5.0,0.0,0.0,0.0,0.0,264.0,0.0,0.5,37.6
0500110000000016130209,05001,1,528.0,466.0,464.0,2.0,2.0,3.0,9.0,446.0,2.0,1329.0,3.320785924437851,541.0,534.0,3.0,1.0,246.0,295.0,217.0,217.0,161.4,145.2,5.0,0.0,0.0,0.0,0.0,534.0,0.0,1.02,162.9
0500110000000016130213,05001,1,53.0,55.0,52.0,0.0,0.0,1.0,51.0,0.0,0.0,143.0,0.36258102241527324,38.0,36.0,2.0,0.0,38.0,0.0,0.0,0.0,248.1,189.6,4.0,0.0,0.0,0.0,36.0,0.0,0.0,0.72,104.8
0500110000000016130214,05001,1,36.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,70.0,0.2433002886175529,36.0,34.0,2.0,0.0,15.0,21.0,0.0,0.0,200.5,161.5,4.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,148.0
